Date,ACWI,AGG,MTUM,QUAL,USMV
2016-07-27,48.4980583190918,85.90161895751953,69.29566192626953,58.715728759765625,39.11371612548828
2016-07-28,48.523136138916016,85.89403533935547,69.62532806396484,58.732994079589844,39.197486877441406
2016-07-29,48.799129486083984,86.12266540527344,69.90156555175781,58.77619934082031,39.28126525878906
2016-08-01,48.640220642089844,85.92186737060547,70.00848388671875,58.715728759765625,39.339900970458984
2016-08-02,48.339149475097656,85.66993713378906,69.7055435180664,58.499664306640625,39.16399002075195
2016-08-03,48.38932800292969,85.76150512695312,69.42932891845703,58.58608627319336,38.87077331542969
2016-08-04,48.5649528503418,85.92186737060547,69.58079528808594,58.56880187988281,38.98807144165039
2016-08-05,48.874393463134766,85.63178253173828,69.80355072021484,59.061397552490234,39.105342864990234
2016-08-08,48.94966125488281,85.68521881103516,69.63426208496094,59.02684020996094,39.00481414794922
2016-08-09,49.22565460205078,85.9065933227539,69.81246948242188,58.98362350463867,39.08857727050781
2016-08-10,49.2005615234375,86.00585174560547,69.91938018798828,58.879920959472656,39.11371612548828
2016-08-11,49.52671813964844,85.7768325805664,70.13326263427734,59.191036224365234,39.18074035644531
2016-08-12,49.44308853149414,85.98290252685547,70.10649871826172,59.11327362060547,39.13047409057617
2016-08-15,49.65217208862305,85.83024597167969,69.91049194335938,59.27747344970703,39.071834564208984
2016-08-16,49.44308853149414,85.7768325805664,69.23331451416016,58.91447448730469,38.719993591308594
2016-08-17,49.49326705932617,85.93714141845703,69.46493530273438,59.08734130859375,38.812137603759766
2016-08-18,49.66889572143555,86.0593032836914,69.49169158935547,59.13055419921875,38.93778991699219
2016-08-19,49.48490524291992,85.86841583251953,69.26005554199219,59.121910095214844,38.80375671386719
2016-08-22,49.426361083984375,85.99820709228516,69.3580322265625,59.08734130859375,38.8540153503418
2016-08-23,49.52671813964844,86.02114868164062,69.39368438720703,59.216957092285156,38.8540153503418
2016-08-24,49.34273147583008,85.99056243896484,69.00161743164062,58.974971771240234,38.661354064941406
2016-08-25,49.234012603759766,85.8989486694336,68.96598815917969,58.974971771240234,38.66971969604492
2016-08-26,49.033294677734375,85.76150512695312,68.76104736328125,58.80213165283203,38.48542404174805
2016-08-29,49.2507438659668,85.99820709228516,69.2065658569336,59.00957489013672,38.74510955810547
2016-08-30,49.15874481201172,85.952392578125,68.91252136230469,58.80213165283203,38.527305603027344
2016-08-31,48.96638870239258,85.93714141845703,68.85905456542969,58.646583557128906,38.51054382324219
2016-09-01,49.14201736450195,86.01210021972656,68.97489929199219,58.60337448120117,38.527305603027344
2016-09-02,49.52671813964844,85.89738464355469,69.3402099609375,58.879920959472656,38.761871337890625
2016-09-06,49.86961364746094,86.0809326171875,69.74120330810547,58.949058532714844,38.89591598510742
2016-09-07,49.86125183105469,86.12682342529297,69.55406951904297,58.957679748535156,38.87077331542969
2016-09-08,49.72743606567383,85.82857513427734,69.22440338134766,58.70707702636719,38.65297317504883
2016-09-09,48.57332992553711,85.45377349853516,67.37103271484375,57.376155853271484,37.61418533325195
2016-09-12,49.11692428588867,85.52259826660156,68.38681030273438,58.136680603027344,38.15032958984375
2016-09-13,48.24715805053711,85.2855224609375,67.43341064453125,57.46257400512695,37.60580062866211
2016-09-14,48.205345153808594,85.39258575439453,67.53141784667969,57.46257400512695,37.5555419921875
2016-09-15,48.71549606323242,85.44613647460938,68.1640625,58.024314880371094,37.890621185302734
2016-09-16,48.36424255371094,85.50730895996094,68.074951171875,57.76506805419922,37.79010009765625
2016-09-19,48.489688873291016,85.43846130371094,68.17296600341797,57.834190368652344,37.873878479003906
2016-09-20,48.665313720703125,85.46905517578125,68.24425506591797,57.903343200683594,37.9157600402832
2016-09-21,49.43472671508789,85.68318939208984,69.2065658569336,58.51693344116211,38.43515396118164
2016-09-22,49.79434585571289,85.85913848876953,69.7322769165039,58.82805633544922,38.6780891418457
2016-09-23,49.45145034790039,85.83621978759766,69.42041015625,58.45644760131836,38.51054382324219
